"county","proficiency_lp_center","proficiency_mt_center","classroom_center","classroom_used_center","computers_center","employees_center","proficiency_lp_radius","proficiency_mt_radius","classroom_radius","classroom_used_radius","computers_radius","employees_radius"
1600808,228.023636437126,227.290144065868,4.96774193548387,4.93548387096774,3.67741935483871,16.9354838709677,82.2888533028102,84.9645274416505,8.00806045544516,7.79633219526495,15.598180208167,37.5017705675202
1700301,240.974050008772,239.792135192982,9.2,6.8,13.4,25.2,78.0638658963093,82.4592095661527,14.7241298554448,10.3344085462111,28.8652039660211,37.7200212089018
1700350,266.539838225,268.0571921375,9.14285714285714,8.57142857142857,8.14285714285714,28.5714285714286,74.9108538952517,78.4267870287073,8.44026630137315,6.20291790016525,11.9682118646895,20.8440924598839
1700400,239.871984614754,242.906435286885,4.375,4.125,9,17.6875,88.9444667134585,91.6842470289754,8.35463942968217,8.12814041873457,24.2542092566768,34.5617804325337
1700707,270.578207625,261.563332476562,6.6,6.8,11.9,26.8,86.8949564550728,87.8370863171719,3.55277669185979,3.62705880232945,20.1869044459796,11.9182399893795
1701002,250.894550216867,243.952188409639,8.66666666666667,8.16666666666667,7.75,25.6666666666667,92.9122961106681,89.9186198501899,6.73300329224139,7.2278921022954,13.8858986680078,23.0151465278188
1701903,241.672041877193,239.161508912281,6.11111111111111,6.44444444444444,11,25.2222222222222,89.682709511693,89.8833482766059,5.78311719096582,8.31330927555995,17.7200451466693,24.8752442757408
1702000,278.40143227193,279.930589298246,9.33333333333333,8.44444444444444,11.2222222222222,31.6666666666667,71.7931421162453,78.7565508763865,7.87400787401181,7.0789201938651,14.9592037815446,32.4499614791759
1702109,256.865089625294,255.636556341176,8.8843537414966,8.56462585034014,16.9727891156463,40.1768707482993,89.0147150793755,94.1543572960141,12.1418939796824,11.6244146170737,76.2213595268561,57.4273576541547
1702158,222.643573636364,227.695984038961,4.875,4.5,4.375,19.875,78.2402683614471,88.5884465697528,4.83292280686779,4.65985898008574,5.444525428617,21.9463631871629
1702208,250.348248123077,245.306219551648,7.69444444444444,7.61111111111111,15.8055555555556,31.5,83.4191427704846,83.8878691282992,15.4240587168743,12.3128530083953,115.974203480843,70.9953720825721
1702307,232.669190589041,235.754976287671,7.33333333333333,6.5,4.16666666666667,30.3333333333333,96.5836582210321,97.0613372877189,3.01109061083632,4.51663591625449,5.85377371160405,22.8968702373636
1702406,250.969032149425,249.319710844828,6.08,5.68,7.48,22.4,83.0898983747518,81.8565496461161,9.83056458195561,9.51700232916507,22.0387537457694,43.7683294936723
1702554,248.556195952941,250.584681054902,6.25,6.66666666666667,8.25,26.0833333333333,89.6323221877158,87.5015703182685,7.55846775362631,7.97096179165714,18.7175806686376,30.5196539194388
1702901,231.215393264957,233.03955042735,5.14814814814815,4.66666666666667,2.40740740740741,15.7407407407407,80.2080184663272,81.0033367570083,7.75993068374481,7.12525303194425,7.75111424762737,28.9646606565927
1703008,233.344906676471,235.931545196078,7.7,7.6,7.2,26.5,82.7601081030421,80.2589864023038,7.6040924653914,7.8993670632526,15.313030036178,21.9342451684828
1703073,221.073913494845,224.10944242268,12.2,9,11.2,43.2,80.8008145422178,86.8474840666284,13.3716117203574,7.07106781186548,24.2239550858236,36.0388679067476
1703206,253.162064360656,267.371492180328,8.66666666666667,8.33333333333333,6.83333333333333,27.3333333333333,94.7875965584985,95.2082896706586,7.22956891292051,7.33939143707887,12.863384728238,25.25602238411
1703305,237.711126753247,236.789826922078,6.75,7.5,8.5,37,90.4548112985342,98.5962494194175,4.43471156521669,4.76095228569523,17.0098010962308,23.9443799947573
1703701,248.073241587302,254.062303492064,8.33333333333333,7.33333333333333,12.1666666666667,39.6666666666667,92.1267902970044,87.1688671749057,8.26236447190916,10.092901796147,29.649058444859,43.5185784081542
1703800,244.394461320896,238.591930634328,5.76923076923077,5.23076923076923,6.38461538461539,27.2307692307692,82.2859290117547,82.4095865514232,6.00854092959049,5.04340137564892,14.4807564613285,23.7648738849848
1703842,240.741995268041,245.288698474227,5.33333333333333,5.75,4,29.1666666666667,82.2657892272599,73.7211965359706,13.4389754299225,18.4907839452277,15.6553795575486,111.937753265199
1703883,233.451706684211,230.507720421053,5.75,5.75,6.25,29.5,77.5693293830967,93.3579906316651,6.1913918736689,1.91485421551268,9.4339811320566,13.5154232884755
1703891,236.520549307692,238.343460282051,5.83333333333333,6,5.83333333333333,30.1666666666667,81.4890196124079,75.5245762033102,4.27395211328656,4.73286382647969,5.42832079621927,21.7776643987978
1705508,259.932367308924,260.308011922197,9.16129032258065,8.12903225806452,13.741935483871,37.8064516129032,82.7800849206081,88.99046028206,7.91785786171232,7.99569776790612,34.2187774647604,34.6580220818161
1706001,240.286103617021,237.236972489362,7.5,7.875,7.125,30.875,81.0348233791065,78.0162283840709,5.34522483824849,9.09866552224634,13.7503246714915,38.0741757250614
1706100,265.787685808081,269.397587282828,8.33333333333333,8.33333333333333,8.33333333333333,37.8333333333333,88.7785558010996,81.585273966961,4.84424056655599,4.84424056655599,14.0665086878965,18.8219729748681
1707009,258.764525012097,256.946130798387,6.65384615384615,6.88461538461539,13.6923076923077,28.5384615384615,85.5730093583164,89.8795054384058,10.5670023403773,10.2812749882792,36.0833223781591,41.8730682677284
1707108,245.05256075,241.249083572581,6.5,6.25,6.5,34.125,81.174933789464,91.3705538154435,5.95219047314276,5.42481072744215,8.34950811211569,25.7557205850883
1707405,247.10762607177,248.476714708134,5.5,5.375,2.1875,27.0625,69.7171428613599,83.7360097795363,8.23002632640585,8.22597511950204,4.27200187265877,40.7232529807398
1707702,236.973526045455,230.972709159091,5.06666666666667,4.73333333333333,4.06666666666667,17.7333333333333,84.9077499546374,83.2968943105713,7.90900631889879,8.43349331675845,12.5690473935359,40.1316879903198
1708205,253.661283341584,251.686727430693,6.83333333333333,6.58333333333333,17.8333333333333,34.0833333333333,85.0492794160704,79.8144403593906,10.8854376863399,10.7770556060657,103.28123979094,94.0858380817019
1709005,216.997266539216,221.123831877451,7.2,6.92,3.96,25.04,99.8065884180156,102.681388628572,10.311805532172,10.6131993291373,11.553931509808,34.9307887113933
1709302,256.170574086777,250.268606367769,10.7777777777778,9.52631578947368,11.0526315789474,35.2631578947368,90.2019161885851,83.5209591550927,7.40605652169995,9.38955497827551,21.4317903458134,31.5724359758681
1709500,273.660101849356,270.015731595639,10.109375,9.28125,21.15625,39.578125,87.0077990283298,98.2773579346413,10.5837082798224,9.89127401234551,47.5163714476974,48.4434603347691
1710508,253.83503067619,261.759993714286,4.05263157894737,4.05263157894737,4.15789473684211,17.7894736842105,103.569919996753,104.537048235442,7.28693455471355,7.49736795921005,12.2612879130436,34.689601050641
1710706,229.584408321429,220.7444415,3,3.5625,0.75,14.375,82.1579315045706,86.1100721850157,4.5018514709691,6.73176549403399,3.14112506383727,48.9673360516988
1711506,261.244867764706,264.513918843137,6.14285714285714,3.57142857142857,5.85714285714286,16.1428571428571,76.4653857953218,87.9961661849693,8.59678788296896,4.74090608177282,12.1889880044009,31.7160016695794
1711902,252.658630980952,247.404176009524,6.44444444444444,6.33333333333333,8.66666666666667,25.0555555555556,93.5684829132508,92.1917133871043,10.1800779431252,10.2899151085505,35.4201670703869,45.5733266788279
1712009,252.340636862069,254.345848965517,9.25,11,12.25,50.75,86.8003855473045,74.4243517960469,3.41565025531987,5.41602560309064,6.80685928555405,14.7309198626562
1712405,206.915353491228,221.932595929825,4.85714285714286,5.71428571428571,6.71428571428571,19.5714285714286,82.5891959502675,85.5976943101987,4.07080195679286,6.80336051416609,16.1952373951639,22.9159956611721
1712504,246.345914240741,243.97531212963,6.33333333333333,6,4.66666666666667,30.5,90.0675566088658,76.7629005702723,3.2659863237109,3.3466401061363,6.88960569747403,24.5519856630783
1712702,220.995416727273,224.472831939394,3.71428571428571,3.85714285714286,2.71428571428571,13.8571428571429,74.8183419785092,64.14164705789,7.09124208342335,6.9693205243717,6.07884700846969,31.3353596102672
1713205,254.966627950382,262.084106019084,8,7.54166666666667,10.2916666666667,31.3333333333333,91.9586799768658,91.8873586550541,9.90388593036789,8.50532654929515,18.7938858389514,32.7502627492502
1713304,243.796342900585,238.441645783626,8.36363636363636,9.36363636363636,9.63636363636364,37.5454545454545,80.5002773938716,76.4706047466792,7.65625115955464,8.77600033148255,17.8050044037675,31.3861579217799
1713601,229.830799975309,222.309069049383,8,7.625,10.625,35,78.7332993781112,79.5294148656949,6.04743156814764,7.00510018282598,22.2180750098396,21.7518472121992
1713700,218.854739827586,228.879719103448,4.33333333333333,4.33333333333333,3.5,13,73.9325202526115,80.2841568803329,4.5018514709691,4.5018514709691,10.8627804912002,24.3310501211929
1713809,247.220382948052,254.167934142857,8.8,8.2,11.8,32.4,76.2325060813436,80.0982634220126,7.12741187248218,7.12741187248218,13.3716117203574,43.1416272293941
1713957,241.522231426471,230.789650794118,3.25,3.5,2,17.5,94.5877898517724,97.0691114570355,4.37525509460387,4.53557367611073,4,24.4715578347016
1714203,253.370984621053,244.045609368421,7.36363636363636,7.36363636363636,13.4545454545455,32.2727272727273,91.8897290621095,101.572771041278,5.60519239796297,5.60519239796297,25.7116881804931,33.9893031301427
1714302,243.705195362319,256.106235768116,6.88888888888889,6.11111111111111,4,21.7777777777778,79.5571912291724,95.043363520156,3.66666666666667,4.29469957557504,9.2736184954957,19.6920739836559
1714880,227.123124278571,238.608526771429,8.53846153846154,8.61538461538461,11.3846153846154,36.3846153846154,83.9416304905572,80.2914594344816,7.28539107233943,8.58442238547869,21.7950829552365,37.7495117985073
1715002,231.711746684211,235.432708184211,6,6,10.2,26.2,88.7904389217817,84.7345470478442,2.82842712474619,3.46410161513775,18.1879080710235,16.6373074744683
1715705,223.84676187931,229.36912687931,12.8,12.8,2,29,83.3751341748307,72.2718224724563,8.64869932417586,8.64869932417586,3.46410161513775,24.9799919935936
1716109,263.954957389803,262.857998356908,10.3636363636364,9.72727272727273,19.8484848484848,45.2424242424242,83.8450013103201,93.7857898420047,14.2637493477187,9.89030746833392,74.6962536077299,54.6397984600747
1716208,233.516230433071,245.46937603937,4.34615384615385,4.15384615384615,4.73076923076923,14.9615384615385,82.3019040317447,83.9247198395251,8.25478881992377,8.26931305862455,17.1632881913246,34.0563334220501
1716505,248.126488181818,262.26758210303,8.5,7.85714285714286,13.8571428571429,35.7857142857143,87.6525575655001,77.1647555293262,10.8910690299614,10.3435492452548,28.4454364906369,39.1067853363155
1716604,255.907013801802,261.181859396396,8.09090909090909,6.90909090909091,6.09090909090909,35.9090909090909,85.0829998497371,85.8616352076011,6.09619851740709,5.01633694678063,8.41211247925492,28.8090894747411
1716653,243.908142189474,239.285917610526,10,10.6666666666667,6.83333333333333,33.6666666666667,87.691079562454,82.5538426560092,7.26636084983398,8.82420912414629,6.62319157707722,26.2500793649594
1716703,254.140741377551,259.06316205102,7.66666666666667,7.16666666666667,6.41666666666667,25.9166666666667,73.5560270062545,77.8148148034643,5.54868261733168,5.24548868220603,10.7689227395175,24.4720000792495
1717008,248.02742769697,249.069411075758,6,6.16666666666667,11.1666666666667,26.8333333333333,88.36622457083,85.1801510291463,9.38083151964686,8.89194391945128,30.2368428687035,39.8279633758326
1717503,253.376480259259,256.048538901235,7.375,7.75,6.25,32.625,86.0125303773754,83.1205992626752,7.16638980639086,7.61577310586391,11.8442270446709,42.5197433132959
1717800,239.780345901408,244.849877957746,5.88888888888889,5.88888888888889,6.11111111111111,20.8888888888889,91.9670554712764,88.8702424340452,5.69600249687835,5.69600249687835,17.7888854188351,29.452409824061
1718204,248.520969803324,253.024290885042,9.21818181818182,8.38181818181818,13.3636363636364,40.6363636363636,90.128968413031,87.806632873942,13.4257403911481,12.1258274041688,55.8561162622834,51.6302576178301
1718303,239.263726,243.095535832,6.14285714285714,6.07142857142857,3.5,22.4285714285714,82.4740628696895,90.0296212974092,7.47743859300014,6.53813832426729,6.55157056919003,30.3792873336604
1718501,244.069831769231,247.45764874359,7.6,7.4,4.2,39.6,85.3752027249892,96.9746080947192,8.07465169527454,7.94984276574072,8.17312669668102,52.0499759846246
1718550,238.108731393443,243.330899032787,9.66666666666667,9.33333333333333,14,54.3333333333333,77.2190353158297,69.7740634778778,4.16333199893227,4.61880215351701,8,51.4328040586291
1718758,222.918962511364,230.362058761364,5.6,6.2,5.3,21,90.7940322522951,84.4656672330582,4.54116969758037,5.64111888034831,12.685950233756,21.8682926224756
1718899,265.9451462,258.41522275,7,6.8,7,26.2,38.1963880951167,68.2492340222502,6.6332495807108,6.54217089351845,14.7648230602334,26.6608326951729
1718907,244.041787589286,237.910528803571,5.25,6.125,9.25,24,88.2435758971351,76.0395731015713,5.52914356581818,6.7981089807597,22.7972429410726,40.665886019049
1719004,240.614015666667,248.713619761905,8.33333333333333,7.66666666666667,10.3333333333333,35.6666666666667,73.4520489534613,89.1681585817173,4.16333199893227,5.77350269189626,15.1437555888007,33.7243729865113
1720002,235.604618,245.513823875,4.83333333333333,4.83333333333333,2.83333333333333,22.6666666666667,100.372030698912,93.7080964703027,3.8815804341359,5.98887858172685,4.45720390678581,27.2665851669524
1720101,249.526704266667,253.106162533333,5.44444444444444,6.11111111111111,3.44444444444444,20.6666666666667,87.8975093341535,89.0923053046829,10.0055540132024,9.66666666666667,11.5373788665845,32.0780298646909
1720200,240.894644480519,246.171268902597,5.35714285714286,5.85714285714286,3.5,23.5714285714286,81.7960106117532,84.2841417318922,7.58975596474588,9.79347169864129,8.93566750982566,38.4124521934813
1720259,258.361610881356,250.690893254237,5.11111111111111,4.55555555555556,4.33333333333333,19.1111111111111,73.3225665965394,77.9878114585184,5.42627353203324,5.01109879279097,7.68114574786861,21.2942350049126
1720309,238.294249348485,228.691534863636,4.625,4.5,1.75,18.375,76.2168556319377,77.0155998978915,6.75594975875762,6.67618368317024,3.50509832753866,34.0577241081751
1720499,283.358601354839,279.110852596774,6.85714285714286,6.28571428571429,8.85714285714286,23.4285714285714,76.0835515329396,75.8492320127901,10.3555828053324,10.8144524111201,20.9261740866495,45.29690413052
1720655,229.255429717647,232.282505764706,6.33333333333333,6,7.16666666666667,31,80.2464528153838,74.6844972929566,4.84424056655599,4.89897948556636,15.0421629650349,27.9714139792753
1720804,249.2756766,245.243909780952,5.9375,7.375,4.9375,29.375,76.5851100440796,82.8114582382668,4.81490740651711,4.94637914707988,9.83785206909178,27.5281673926907
1720903,258.264927097297,252.036247308108,7.33333333333333,7.46666666666667,12.6,26.9333333333333,85.233809900901,85.5538774853571,8.80476061706447,9.28490838993707,24.7824822923659,43.0512429995874
1720978,261.430922414634,262.229728780488,8,7.16666666666667,7.5,19.3333333333333,78.399146313595,87.9632723541127,4,5.12510162500869,15.1657508881031,8.16496580927726
1721000,269.494212273703,270.502876749195,12.0632911392405,11.3101265822785,22.1708860759494,53.873417721519,92.9928978290022,98.6733258048672,16.0979225534779,16.2964603225295,120.344345229373,81.602339849435
1721109,218.080744717949,210.123241923077,3.02325581395349,3.04651162790698,2.58139534883721,11.1860465116279,83.7661366822677,77.8086304032545,7.25702775433872,7.49543973578466,9.40347006000632,29.572367455845
1721208,250.957554721519,249.865263122363,5.97222222222222,6,6.36111111111111,23.1666666666667,89.5168906886254,86.697671353045,8.58551752144919,8.90585682089521,16.9513777124223,39.0472241559591
1722081,244.961696879699,240.823565631579,7,7.78571428571429,11.5,29.2142857142857,82.4030275752798,90.5032233722627,6.51625187216842,8.70644576174444,25.8486720384983,25.3368515004537
1722107,256.414959044304,256.939799803797,7.07142857142857,6.78571428571429,6.21428571428571,33.2142857142857,91.1907206009733,93.5572345036609,7.33649615444429,7.32450350865857,14.9085122082566,36.804502830108
2100055,245.46451054142,235.914827565089,8.30476190476191,7.3047619047619,8.12380952380952,33.752380952381,88.0376142660707,85.4369931056379,11.003928702352,8.95339991083666,30.5534780068492,44.8834224599864
2100105,209.90276088189,202.923524787402,2.52173913043478,2.47826086956522,1.65217391304348,12.5652173913043,69.0981249286478,66.325742827172,4.38466605828628,4.38466605828628,7.22643368983054,29.2626108756023
2100154,216.463605689873,212.367963746835,3.78787878787879,3.72727272727273,2.09090909090909,17.1818181818182,75.4700116259523,77.1872213230525,3.41897556870387,3.05256970734197,8.87924034424731,17.870748063907
2100204,217.572619432234,210.338305813187,3.83636363636364,3.83636363636364,2.38181818181818,14.6545454545455,85.293442574654,72.7459306608508,5.23186301162316,9.80373047942115,27.1852108734821,37.9887277273593
2100303,218.138856198582,215.999294180851,3.45161290322581,3.40322580645161,2.5,18.6935483870968,77.345569640192,75.9295796729005,6.4546581919111,5.87810248650724,11.4562603688701,49.4793730292486
2100436,223.064026924925,216.913360615616,5.25714285714286,5.25714285714286,3.74285714285714,25.9714285714286,85.3386593911391,77.0873930143664,8.55903866430938,8.54528225042893,10.6532829200575,40.5389738814557
2100477,242.217809018789,242.767541235908,4.59090909090909,5.13636363636364,1.24242424242424,16.4393939393939,93.3627198975976,96.5249584371198,6.15669514470995,7.67722997830989,3.42049220138957,27.4296387432478
2100501,222.983603305556,231.218138740741,2.85365853658537,2.8780487804878,0.975609756097561,8.17073170731707,87.7770265869287,83.3647839293878,5.46920424942708,6.35916852978783,4.98974558225264,25.4750954425077
2100550,233.73545315873,225.609733809524,4.36842105263158,4.26315789473684,5.68421052631579,17.7894736842105,78.3268023646959,78.9942495512182,6.90283440385307,6.82616226206718,22.8526938025933,32.7181835095371
2100600,229.095279014151,226.043192964623,2.72268907563025,2.87394957983193,0.680672268907563,12.4621848739496,87.7417045469784,83.4817714415333,6.9180401346727,7.2090085914154,6.29733746863284,38.1795844957604
2100709,228.25723994863,228.210176410959,3.95833333333333,3.33333333333333,1.3125,15.3958333333333,87.0289248955012,81.6763330764532,6.67747351041316,5.02476138242948,6.45977734943359,31.4006087035006
2100808,209.584696031532,208.194391013514,4.78787878787879,4.87878787878788,3.06060606060606,24,79.3609215383337,66.8415903248709,7.06678101679923,7.72589114208801,11.2131551529821,41.0182886039874
2100832,232.872842453287,229.905395588235,6,5.96,5.2,26.24,83.0332402749758,83.0204462152868,11.0754984838908,11.1127554338847,18.0185090023194,39.1589921559106
2100873,212.662808460674,210.457059876404,3.48,5.6,1.08,17,82.2149738795626,77.8534878216325,5.26371225150717,14.9554895161164,4.68757222166585,28.8675134594813
2100907,227.769480273608,218.960989138015,4.78048780487805,3.95121951219512,2.89024390243902,22.1219512195122,86.0916480343153,82.911542952477,6.15859844760997,4.80639942776285,8.00003763917674,34.1057038695115
2100956,208.279828571429,211.154628008658,2.83050847457627,2.41176470588235,1.13445378151261,9.20168067226891,70.6309986643739,75.1334923784223,7.8459748937846,4.61693099845196,9.44538043216535,22.4644047357377
2101004,252.218012634259,244.480886530093,3.59459459459459,3.44594594594595,1.71621621621622,19.2567567567568,91.0111201142719,89.8481717837246,6.11236267050409,5.59982281414299,8.31911659081278,44.314023644843
2101103,221.081185,221.423999412621,4.71428571428571,4.71428571428571,2.71428571428571,19.3333333333333,83.9210707188886,76.2647543579368,4.61054691518727,4.61054691518727,18.1674748618828,28.8050921424205
2101202,235.70526143745,229.574887340239,5.85714285714286,5.53571428571429,7.76428571428571,29.8,93.1510270602888,89.8741643748348,11.2360453591761,10.1369349993926,27.4851020095774,73.8632607929275
2101251,235.048156207101,223.82039339645,5.92,5.56,5.56,25.24,85.0521643599586,72.9111932156069,5.16139516022558,5.2624455658309,12.3028451993838,24.9351158008139
2101301,223.385560118182,222.664070913636,4.3030303030303,3.96969696969697,1.90909090909091,19.6363636363636,78.8423742544484,74.4691292424356,3.29715212284968,2.93619006898602,7.92722581303883,24.6161440005242
2101400,239.392497822086,233.384152152498,7.82417582417582,7.45652173913043,6.73913043478261,31.6521739130435,84.1860942173615,83.7459494447094,11.7060038027725,11.1233366939458,16.902745898824,52.9236935930027
2101509,216.507603042017,223.600568319328,3.61538461538462,3.28205128205128,4.51282051282051,12.8717948717949,88.2850014854525,87.7526710380336,4.82570713913645,5.02517280035367,15.4638579980397,25.8627123874853
2101608,232.952102522727,227.796715594697,5.43147208121827,4.79695431472081,4.69543147208122,16.8324873096447,86.8241106161913,86.2531224219384,12.8065073327271,11.977766965566,17.5822997081451,47.7107509557286
2101707,226.352351977293,221.625436142358,2.97191011235955,3.17415730337079,2.0561797752809,13.7808988764045,86.7517381743844,83.2018000745742,5.71816325170487,6.20479334226672,14.5450309547458,33.3955763693878
2101731,200.316283949686,197.633054880503,2.37777777777778,2,0.869565217391304,8.26086956521739,72.2340592677847,64.6317010831188,5.77280283096976,4.61880215351701,6.64809006025606,24.1676911327084
2101772,233.843111616,222.885381152,4.04761904761905,4.04761904761905,4,21.5238095238095,72.9985570624307,75.2250905472094,4.40346184160556,4.40346184160556,10.8627804912002,24.171214678779
2101806,241.383083196429,250.511360339286,5,3.92857142857143,3.07142857142857,17.8571428571429,91.5299316585306,90.674049304616,8.55749783702977,6.63159271804459,13.6655498516252,35.2822216539033
2101905,224.411174296919,217.195733677871,3.725,3.8,1.35,18.7,86.1129453030013,78.2035195587575,4.81424169282381,5.40085463322526,6.66487155318937,32.9325651317028
2101939,235.8468296,232.314295577778,3.31578947368421,3.42105263157895,1.26315789473684,10.4736842105263,79.4232677792656,76.3539603765502,5.73692258111911,7.40317617944215,5.95696064423453,23.65838748194
2101970,228.893351393939,216.639519414141,4.66666666666667,4.53333333333333,0.2,24.4666666666667,90.8998420613954,72.8851772003625,7.50872508359125,7.16605755994054,0.828078671210825,44.2193665824419
2102002,224.662392483965,224.118271705539,3.15178571428571,3.15178571428571,1.66964285714286,13.6964285714286,89.2603704714807,84.1113882061641,5.36394248868116,5.5293472330539,8.61337067820458,31.1761508360538
2102036,221.435289798343,219.774715049724,4.46666666666667,4.28333333333333,1.48333333333333,16.8166666666667,76.7852104339161,72.8215713934168,8.63941826876086,8.69125152710153,5.83956890290297,32.1004602462737
2102077,228.800107583851,229.05523610559,3.11111111111111,3.16666666666667,1.38888888888889,10.0277777777778,85.5015714081143,80.2681582083576,5.03196133934224,5.13809303146605,4.61742730539799,19.2990665125018
2102101,212.555043241096,205.471504249315,4.87837837837838,4.67567567567568,2.86486486486486,17.8108108108108,76.9567255418427,72.7606358451924,7.19933560635278,7.10090179963164,13.1766681481927,30.3580021283472
2102150,197.394565656863,196.983194598039,4.6,4.46666666666667,1.36666666666667,17.3333333333333,67.126083049728,75.3432153433672,8.09597601195846,7.8912143785235,8.21241000930418,34.3384105162369
2102200,212.720753640159,207.878327785288,5.60810810810811,5.7027027027027,4.62162162162162,15.0810810810811,82.1430651767197,77.180125091458,11.5619478264543,11.6465279897898,9.66112221680108,34.4979757305786
2102309,222.991960057143,219.305882497143,4,4.27868852459016,3.68852459016393,24.4426229508197,84.864444773993,79.201237754478,3.9496835316263,4.03536280964481,11.5212324780905,43.9674494600478
2102325,222.709144111913,220.567022528279,5.56043956043956,5.8021978021978,3.72527472527473,24.032967032967,83.7525324836729,83.3668222487372,11.4395368640082,11.8929289177123,19.252857644322,51.6255324853469
2102358,211.638852170588,213.425042229412,3.53333333333333,4.76666666666667,5.56666666666667,16.3666666666667,81.5368734479215,80.8075464753258,4.47932671459584,8.4311954947839,17.3934853704867,28.9993261911416
2102374,175.705568082474,183.676156164948,3.04166666666667,3.56,0.8,15.08,53.6199324006657,65.0288436058296,4.88045495622182,5.74688321324409,7.59385716659634,31.4744340695746
2102408,195.267369371212,194.662000840909,3.84848484848485,3.45454545454545,0.606060606060606,7.6969696969697,69.800599460437,63.7228050259735,6.10575982415809,6.4048986934008,2.11774608601893,20.757437513364
2102507,225.769251353293,228.371070269461,3,3.39655172413793,1.13793103448276,12.6896551724138,79.7177427606738,79.1228769397658,4.13797136499805,4.69325241914522,7.20086033711781,26.665456717862
2102556,242.862153672131,235.119346612022,5.77777777777778,5.72222222222222,8.44444444444444,24.5555555555556,86.9836679754747,89.0775901190798,6.15698763455199,5.93317911233809,12.5223982334192,28.9926743057396
2102606,221.500603429687,219.37423025,3.73913043478261,5.3695652173913,0.456521739130435,16.5,82.4307702050791,75.3219162659929,6.38658013314649,8.72654897452773,3.595219585051,32.0714480149833
2102705,228.523294547414,223.008899409483,2.83333333333333,2.70967741935484,1.01612903225806,12.4032258064516,82.5194067747094,78.6057969543464,4.85961101416971,4.69931417073854,5.21651771899979,32.7243022491594
2102754,220.755281223301,218.967677281553,3.5625,3.40625,2.09375,16,80.7093391829828,76.6564438985672,3.69611827767736,3.65828710138079,7.710225719469,20.0128990661588
2102804,222.684799284431,223.714054892216,3.63636363636364,3.49090909090909,5.23636363636364,15.1454545454545,87.6594507592301,81.6372409034099,5.12602129103014,4.88190502089058,16.1931107269985,27.4156434981473
2102903,228.658035950382,229.008231431298,4.97560975609756,4.90243902439024,3.04878048780488,22.8292682926829,80.0780743483582,75.5945259749031,7.99359499697162,8.72702558777938,10.4110635336856,42.7548884667576
2103000,244.854024610144,234.776646514172,4.94007490636704,4.78277153558052,6.00374531835206,22.2921348314607,88.0902191213947,86.0896343469623,9.99175690219239,10.4725927655973,18.9518567958459,46.6671486073989
2103109,245.608913783784,241.118069243243,4.57894736842105,3.78947368421053,1,14.6842105263158,90.839307976428,87.6475080682245,6.15776977930896,4.97008595357916,3.94405318873308,29.1513493614042
2103125,226.140726179487,213.730064128205,3.4,3.52,2.32,13.76,93.6385334629362,73.3968616523532,4.28174419288838,4.73004580668447,8.28090172223613,21.7966358260474
2103158,219.846397135417,219.57264590625,3.96551724137931,4,1.86206896551724,14.448275862069,70.1383578998528,72.3176491050151,8.00861604988545,8.22886904223695,9.31548845327784,28.9116200410668
2103174,215.532550614754,213.524919221311,3.55172413793103,3.37931034482759,0.879310344827586,14.6724137931034,76.8549518853417,83.0935100338816,7.34295140043889,6.94669009869331,6.83723126692809,27.872864074654
2103208,222.249967517241,217.98630287396,3.97350993377483,3.72185430463576,4.70198675496689,14.5562913907285,85.7641865024793,81.9914759955424,7.99982339760922,7.6877701679047,38.0958753336801,36.2301059058821
2103257,239.541862702381,227.799508559524,4.54166666666667,4.41666666666667,5.70833333333333,19,86.7691930000898,82.4628882417511,5.83778298199989,5.20590523111613,13.3120300828813,33.466401061363
2103307,229.125516689784,223.547926210291,4.38427947598253,4.17030567685589,2.98689956331878,17.2882096069869,81.5310981833557,79.5500614556597,10.4496985653776,9.41849438427993,15.2148131297597,45.8840984889022
2103406,234.37227874062,224.824534546493,6.7962962962963,6.16666666666667,5.90740740740741,27.9814814814815,86.9849299292619,80.7664037437153,10.8462992880513,9.51463619308655,18.2364698608017,49.3237142868946
2103505,212.106873767892,209.366490460348,4.66176470588235,4.69117647058824,2.70588235294118,19.5147058823529,86.4449677926676,79.2367708137931,7.24505220044561,7.41323828321487,10.406994338794,38.1317318356135
2103554,222.248425643312,218.241094738853,3.425,3.45,1.075,14.775,79.6800579072482,77.8075792786672,6.56154297050977,6.56251984123985,6.03217866837343,27.8953630923005
2103604,221.185235991781,215.116985601826,5.68131868131868,5.46153846153846,3.0989010989011,24.7142857142857,85.3064100190176,78.2770589279728,9.62348572043817,9.37755093499692,13.8083869684895,47.1501485462825
2103703,244.805355161554,237.908447343558,5.12068965517241,4.67241379310345,1.46551724137931,17.1034482758621,81.1166019521974,85.5148726762753,6.88835871477554,6.87112372162095,7.19859164823845,35.5343958009205
2103752,235.865469008264,227.637014561983,4.75,4.3,4.95,22.1,78.8455137010913,75.7950742638838,4.58257569495584,4.21026314967054,10.0414928644783,31.9532553320595
2103802,241.534183820106,237.459219037037,4.88636363636364,5.06818181818182,2.29545454545455,21.5227272727273,82.1234643232266,73.8767504093786,7.32267468088195,7.66019888347952,11.0523451827228,32.1666840108473
2103901,229.711435467742,223.442628532258,2.85294117647059,3.05882352941176,2.73529411764706,18.2352941176471,81.0034488194174,88.7530038514374,3.94299848803532,5.27868616506357,9.55125025646777,32.6600815509732
